LastUpdated,BHMBCCMKT01,BHMBCCPST01,BHMBCCSNH01,BHMBCCTHL01,BHMBRCBRG01,BHMBRCBRG02,BHMBRCBRG03,BHMEURBRD01,BHMEURBRD02,BHMMBMMBX01,BHMNCPHST01,BHMNCPLDH01,BHMNCPNHS01,BHMNCPNST01,BHMNCPPLS01,BHMNCPRAN01,Broad Street,Bull Ring,NIA Car Parks,NIA South
2016-10-05 08:30:00,0.1022530329289428,0.3186119873817035,0.3650057937427578,0.43669250645994834,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.4276595744680851,0.42272727272727273,0.48034934497816595,0.2775,0.6194444444444445,0.388,0.5628865979381443,0.11777777777777777,0.5183333333333333,0.4260869565217391,0.1509990173599738,0.12302839116719243,0.1484771573604061
2016-10-05 09:04:00,0.12305025996533796,0.35646687697160884,0.5249130938586327,0.5452196382428941,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.6021276595744681,0.6409090909090909,0.5749636098981077,0.39166666666666666,0.7013888888888888,0.636,0.6041237113402061,0.11777777777777777,0.66,0.6144927536231884,0.1509990173599738,0.16246056782334384,0.2068527918781726
2016-10-05 09:30:00,0.1438474870017331,0.3911671924290221,0.6558516801853997,0.661498708010336,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7382978723404255,0.740909090909091,0.6754002911208151,0.4866666666666667,0.7694444444444445,0.778,0.6536082474226804,0.11777777777777777,0.765,0.7391304347826086,0.1509990173599738,0.17271293375394323,0.22715736040609136
2016-10-05 10:04:00,0.1975736568457539,0.444794952681388,0.7983777520278099,0.8010335917312662,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8148936170212766,0.8590909090909091,0.7802037845705968,0.5825,0.8430555555555556,0.864,0.6989690721649484,0.13555555555555557,0.8833333333333333,0.8289855072463768,0.1509990173599738,0.1837539432176656,0.24746192893401014
2016-10-05 10:30:00,0.2218370883882149,0.45110410094637227,0.831981460023175,0.8708010335917312,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8595744680851064,0.8818181818181818,0.8413391557496361,0.6133333333333333,0.8930555555555556,0.918,0.7319587628865979,0.15333333333333332,0.935,0.8666666666666667,0.1509990173599738,0.19321766561514195,0.26015228426395937
2016-10-05 11:04:00,0.2564991334488735,0.4921135646687697,0.8238702201622248,0.875968992248062,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8936170212765957,0.9272727272727272,0.901018922852984,0.6308333333333334,0.9069444444444444,0.946,0.756701030927835,0.2,0.9716666666666667,0.9043478260869565,0.1509990173599738,0.20504731861198738,0.2906091370558376
2016-10-05 11:30:00,0.2807625649913345,0.5110410094637224,0.8215527230590962,0.8785529715762274,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9127659574468086,0.9318181818181818,0.9315866084425036,0.645,0.9111111111111111,0.952,0.7546391752577319,0.2,0.965,0.9188405797101449,0.1509990173599738,0.19637223974763407,0.2969543147208122
2016-10-05 12:04:00,0.30849220103986136,0.555205047318612,0.8215527230590962,0.8708010335917312,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.951063829787234,0.9363636363636364,0.9461426491994177,0.6491666666666667,0.9263888888888889,0.96,0.7608247422680412,0.2288888888888889,0.9633333333333334,0.946376811594203,0.1509990173599738,0.19006309148264985,0.30456852791878175
2016-10-05 12:30:00,0.317157712305026,0.5583596214511041,0.8203939745075318,0.8682170542635659,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9574468085106383,0.9636363636363636,0.9621542940320232,0.6416666666666667,0.9263888888888889,0.942,0.7690721649484537,0.22666666666666666,0.9566666666666667,0.9594202898550724,0.1509990173599738,0.1892744479495268,0.30456852791878175
2016-10-05 12:57:00,0.30329289428076256,0.5425867507886435,0.8099652375434531,0.8863049095607235,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9595744680851064,0.9727272727272728,0.9650655021834061,0.63,0.9194444444444444,0.952,0.7690721649484537,0.24666666666666667,0.92,0.9637681159420289,0.1509990173599738,0.18848580441640378,0.3083756345177665
2016-10-05 13:30:00,0.31022530329289427,0.5425867507886435,0.7949015063731171,0.8914728682170543,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9659574468085106,0.9772727272727273,0.9286754002911208,0.6341666666666667,0.925,0.95,0.7670103092783506,0.23777777777777778,0.93,0.9695652173913043,0.1509990173599738,0.18454258675078863,0.30076142131979694
2016-10-05 13:57:00,0.30155979202772965,0.555205047318612,0.7786790266512167,0.8914728682170543,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9680851063829787,0.9409090909090909,0.9243085880640466,0.6366666666666667,0.9138888888888889,0.946,0.7587628865979381,0.23333333333333334,0.955,0.9594202898550724,0.1509990173599738,0.18138801261829654,0.2918781725888325
2016-10-05 14:30:00,0.2738301559792028,0.5362776025236593,0.7520278099652375,0.8682170542635659,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.951063829787234,0.9363636363636364,0.9024745269286754,0.6391666666666667,0.8916666666666667,0.9,0.7443298969072165,0.21555555555555556,0.94,0.946376811594203,0.1509990173599738,0.1632492113564669,0.2652284263959391
2016-10-05 14:57:00,0.2512998266897747,0.526813880126183,0.7022016222479722,0.8423772609819121,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.925531914893617,0.8954545454545455,0.8500727802037845,0.6225,0.8763888888888889,0.874,0.734020618556701,0.19777777777777777,0.9033333333333333,0.9159420289855073,0.1509990173599738,0.15063091482649843,0.24238578680203046
2016-10-05 15:30:00,0.22357019064124783,0.526813880126183,0.6315179606025493,0.7906976744186046,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8574468085106383,0.8590909090909091,0.8078602620087336,0.5816666666666667,0.8402777777777778,0.83,0.6701030927835051,0.1711111111111111,0.865,0.8579710144927536,0.1509990173599738,0.13722397476340695,0.22081218274111675
2016-10-05 16:04:00,0.2097053726169844,0.5110410094637224,0.5724217844727694,0.7338501291989664,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7957446808510639,0.8,0.7467248908296943,0.5341666666666667,0.7805555555555556,0.8,0.6164948453608248,0.18444444444444444,0.79,0.7971014492753623,0.1509990173599738,0.1253943217665615,0.20304568527918782
2016-10-05 16:30:00,0.1975736568457539,0.501577287066246,0.4936268829663963,0.6744186046511628,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7127659574468085,0.7227272727272728,0.6768558951965066,0.4533333333333333,0.7013888888888888,0.728,0.6164948453608248,0.16,0.73,0.7159420289855073,0.1509990173599738,0.10015772870662461,0.16624365482233502
2016-10-06 07:57:00,0.10051993067590988,0.3217665615141956,0.21089223638470453,0.2532299741602067,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.2723404255319149,0.2681818181818182,0.5181950509461426,0.1875,0.5416666666666666,0.164,0.5360824742268041,0.15555555555555556,0.39666666666666667,0.2710144927536232,0.1509990173599738,0.0583596214511041,0.07487309644670051
2016-10-06 08:30:00,0.10918544194107452,0.3501577287066246,0.32329084588644263,0.34366925064599485,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.42340425531914894,0.42727272727272725,0.5705967976710334,0.25333333333333335,0.65,0.376,0.5711340206185567,0.15555555555555556,0.5366666666666666,0.4246376811594203,0.1509990173599738,0.09069400630914827,0.12944162436548223
2016-10-06 08:57:00,0.12131715771230503,0.3722397476340694,0.4101969872537659,0.40568475452196384,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.6042553191489362,0.6136363636363636,0.6506550218340611,0.335,0.7430555555555556,0.608,0.5814432989690722,0.15555555555555556,0.6316666666666667,0.6072463768115942,0.1509990173599738,0.13012618296529968,0.18527918781725888
2016-10-06 09:30:00,0.16464471403812825,0.41009463722397477,0.5515643105446119,0.49612403100775193,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7170212765957447,0.7136363636363636,0.735080058224163,0.445,0.8125,0.728,0.6123711340206186,0.15555555555555556,0.7633333333333333,0.7159420289855073,0.1509990173599738,0.1529968454258675,0.21954314720812182
2016-10-06 10:03:00,0.2339688041594454,0.43217665615141954,0.657010428736964,0.5891472868217055,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.825531914893617,0.8181818181818182,0.7991266375545851,0.505,0.8666666666666667,0.81,0.6659793814432989,0.15555555555555556,0.8333333333333334,0.8231884057971014,0.1509990173599738,0.18138801261829654,0.25380710659898476
2016-10-06 10:30:00,0.2772963604852686,0.45741324921135645,0.7242178447276941,0.6925064599483204,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.902127659574468,0.8818181818181818,0.8413391557496361,0.5383333333333333,0.8875,0.846,0.6927835051546392,0.17555555555555555,0.8616666666666667,0.8956521739130435,0.1509990173599738,0.19006309148264985,0.2614213197969543
2016-10-06 10:57:00,0.30675909878682844,0.501577287066246,0.7740440324449595,0.7416020671834626,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9382978723404255,0.9272727272727272,0.8602620087336245,0.5633333333333334,0.9152777777777777,0.87,0.7010309278350515,0.21555555555555556,0.865,0.9347826086956522,0.1509990173599738,0.1971608832807571,0.2753807106598985
2016-10-06 11:30:00,0.3310225303292894,0.5362776025236593,0.7983777520278099,0.7751937984496124,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9574468085106383,0.9409090909090909,0.893740902474527,0.58,0.9305555555555556,0.914,0.7134020618556701,0.2222222222222222,0.885,0.9521739130434783,0.1509990173599738,0.20977917981072555,0.2906091370558376
2016-10-06 12:04:00,0.34488734835355284,0.5362776025236593,0.8157589803012746,0.8062015503875969,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9787234042553191,0.9681818181818181,0.9432314410480349,0.5925,0.9486111111111111,0.952,0.711340206185567,0.2222222222222222,0.905,0.9753623188405797,0.1509990173599738,0.21845425867507887,0.30710659898477155
2016-10-06 12:30:00,0.35701906412478335,0.5236593059936908,0.8099652375434531,0.8320413436692506,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9893617021276596,0.9772727272727273,0.9592430858806404,0.6025,0.9513888888888888,0.96,0.711340206185567,0.24222222222222223,0.8983333333333333,0.9855072463768116,0.1509990173599738,0.21687697160883282,0.31091370558375636
2016-10-06 12:57:00,0.3431542461005199,0.5299684542586751,0.7995365005793743,0.8527131782945736,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9765957446808511,0.9681818181818181,0.8733624454148472,0.6066666666666667,0.9638888888888889,0.954,0.711340206185567,0.24444444444444444,0.9133333333333333,0.9739130434782609,0.1509990173599738,0.21529968454258674,0.3134517766497462
2016-10-06 13:30:00,0.36048526863084923,0.5488958990536278,0.7949015063731171,0.8397932816537468,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9787234042553191,0.9590909090909091,0.851528384279476,0.6058333333333333,0.9611111111111111,0.95,0.709278350515464,0.24444444444444444,0.9166666666666666,0.972463768115942,0.1509990173599738,0.2082018927444795,0.30583756345177665
2016-10-06 13:57:00,0.3466204506065858,0.5709779179810726,0.7833140208574739,0.8475452196382429,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9680851063829787,0.9590909090909091,0.8471615720524017,0.6033333333333334,0.9680555555555556,0.942,0.7072164948453609,0.24444444444444444,0.9433333333333334,0.9652173913043478,0.1509990173599738,0.1971608832807571,0.2969543147208122
2016-10-06 14:30:00,0.30329289428076256,0.5583596214511041,0.7497103128621089,0.7932816537467701,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9319148936170213,0.9363636363636364,0.8296943231441049,0.5841666666666666,0.9541666666666667,0.86,0.6597938144329897,0.24222222222222223,0.9533333333333334,0.9333333333333333,0.1509990173599738,0.18217665615141956,0.28045685279187815
2016-10-06 15:04:00,0.2738301559792028,0.5520504731861199,0.6917728852838934,0.7648578811369509,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.9127659574468086,0.9090909090909091,0.7962154294032023,0.5691666666666667,0.9208333333333333,0.86,0.6618556701030928,0.2311111111111111,0.9133333333333333,0.9115942028985508,0.1509990173599738,0.167192429022082,0.2639593908629442
2016-10-06 15:31:00,0.2651646447140381,0.555205047318612,0.6396292004634995,0.7416020671834626,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8574468085106383,0.8681818181818182,0.7554585152838428,0.535,0.8708333333333333,0.82,0.6391752577319587,0.22,0.8616666666666667,0.8608695652173913,0.1509990173599738,0.15930599369085174,0.2563451776649746
2016-10-06 16:04:00,0.2339688041594454,0.5362776025236593,0.5735805330243338,0.6718346253229974,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.8361702127659575,0.7818181818181819,0.7292576419213974,0.49416666666666664,0.8013888888888889,0.79,0.6144329896907217,0.21777777777777776,0.8033333333333333,0.8188405797101449,0.1509990173599738,0.13643533123028392,0.21954314720812182
2016-10-06 16:30:00,0.22357019064124783,0.49842271293375395,0.5098493626882966,0.6382428940568475,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7382978723404255,0.6954545454545454,0.6972343522561864,0.43416666666666665,0.7041666666666667,0.684,0.5731958762886598,0.21555555555555556,0.7283333333333334,0.7246376811594203,0.1509990173599738,0.11750788643533124,0.19035532994923857
2016-10-07 08:03:00,0.10051993067590988,0.31545741324921134,0.18887601390498263,0.2713178294573643,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.2574468085106383,0.23636363636363636,0.6157205240174672,0.20166666666666666,0.4791666666666667,0.164,0.4948453608247423,0.12444444444444444,0.3466666666666667,0.25072463768115943,0.1509990173599738,0.06466876971608833,0.08756345177664974
2016-10-07 08:30:00,0.10571923743500866,0.3470031545741325,0.2630359212050985,0.32558139534883723,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.4021276595744681,0.39090909090909093,0.6448326055312955,0.27,0.575,0.346,0.5237113402061856,0.12444444444444444,0.45166666666666666,0.39855072463768115,0.1509990173599738,0.09621451104100946,0.1281725888324873
2016-10-07 09:04:00,0.12998266897746968,0.3911671924290221,0.4148319814600232,0.4108527131782946,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.5595744680851064,0.6045454545454545,0.7292576419213974,0.35333333333333333,0.6611111111111111,0.544,0.5649484536082474,0.12444444444444444,0.585,0.5739130434782609,0.1509990173599738,0.13012618296529968,0.19416243654822335
2016-10-07 09:30:00,0.17850953206239167,0.43217665615141954,0.5156431054461182,0.4728682170542636,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.625531914893617,0.7136363636363636,0.7729257641921398,0.42333333333333334,0.7013888888888888,0.618,0.5835051546391753,0.14444444444444443,0.6366666666666667,0.6536231884057971,0.1509990173599738,0.1474763406940063,0.21446700507614214
2016-10-07 09:57:00,0.2218370883882149,0.4637223974763407,0.593279258400927,0.5142118863049095,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.6851063829787234,0.7272727272727273,0.8282387190684134,0.48333333333333334,0.7569444444444444,0.674,0.622680412371134,0.1711111111111111,0.6616666666666666,0.6985507246376812,0.1509990173599738,0.16009463722397477,0.22588832487309646
2016-10-07 10:30:00,0.29809358752166376,0.49842271293375395,0.6431054461181923,0.5788113695090439,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7212765957446808,0.7681818181818182,0.8820960698689956,0.5158333333333334,0.7875,0.716,0.6371134020618556,0.18666666666666668,0.695,0.736231884057971,0.1509990173599738,0.17350157728706625,0.2512690355329949
2016-10-07 10:57:00,0.32582322357019067,0.5331230283911672,0.6662804171494786,0.6356589147286822,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7468085106382979,0.8045454545454546,0.9053857350800583,0.5466666666666666,0.7958333333333333,0.73,0.6371134020618556,0.19555555555555557,0.7033333333333334,0.7652173913043478,0.1509990173599738,0.17981072555205047,0.2652284263959391
2016-10-07 11:30:00,0.34488734835355284,0.5457413249211357,0.6906141367323291,0.6563307493540051,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7531914893617021,0.8090909090909091,0.9359534206695779,0.5641666666666667,0.7958333333333333,0.732,0.6268041237113402,0.22,0.71,0.7710144927536232,0.1509990173599738,0.1837539432176656,0.27284263959390864
2016-10-07 12:03:00,0.36395147313691506,0.5772870662460567,0.7033603707995365,0.7131782945736435,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7723404255319148,0.8272727272727273,0.9606986899563319,0.5691666666666667,0.7958333333333333,0.728,0.6494845360824743,0.23555555555555555,0.72,0.7898550724637681,0.1509990173599738,0.18138801261829654,0.282994923857868
2016-10-07 12:30:00,0.35701906412478335,0.5993690851735016,0.709154113557358,0.7080103359173127,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7702127659574468,0.8272727272727273,0.9679767103347889,0.5675,0.8069444444444445,0.736,0.6329896907216495,0.25555555555555554,0.7116666666666667,0.7884057971014493,0.1509990173599738,0.17429022082018927,0.2817258883248731
2016-10-07 13:04:00,0.3466204506065858,0.5993690851735016,0.7068366164542295,0.7390180878552972,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7659574468085106,0.8181818181818182,0.9708879184861717,0.5683333333333334,0.8125,0.738,0.6144329896907217,0.25555555555555554,0.7166666666666667,0.782608695652174,0.1509990173599738,0.1750788643533123,0.28426395939086296
2016-10-07 14:03:00,0.3344887348353553,0.61198738170347,0.6639629200463499,0.7390180878552972,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7808510638297872,0.8090909090909091,0.925764192139738,0.5633333333333334,0.7902777777777777,0.684,0.5505154639175258,0.24,0.7033333333333334,0.7898550724637681,0.1509990173599738,0.16009463722397477,0.25761421319796957
2016-10-07 14:30:00,0.31369150779896016,0.6088328075709779,0.6442641946697567,0.7235142118863049,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7489361702127659,0.7954545454545454,0.8966521106259098,0.545,0.7652777777777777,0.648,0.5505154639175258,0.23777777777777778,0.6883333333333334,0.763768115942029,0.1509990173599738,0.14589905362776026,0.23604060913705585
2016-10-07 15:04:00,0.29809358752166376,0.5678233438485805,0.5701042873696408,0.6718346253229974,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7382978723404255,0.7636363636363637,0.8704512372634643,0.5283333333333333,0.7583333333333333,0.596,0.5505154639175258,0.21555555555555556,0.6416666666666667,0.7463768115942029,0.1509990173599738,0.13485804416403785,0.217005076142132
2016-10-07 15:30:00,0.2755632582322357,0.5678233438485805,0.5353418308227115,0.6537467700258398,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.7085106382978723,0.7363636363636363,0.8471615720524017,0.5133333333333333,0.7138888888888889,0.57,0.5278350515463918,0.20666666666666667,0.5916666666666667,0.717391304347826,0.1509990173599738,0.13012618296529968,0.20939086294416243
2016-10-07 15:57:00,0.2738301559792028,0.5425867507886435,0.5086906141367323,0.6201550387596899,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.6893617021276596,0.6863636363636364,0.7889374090247453,0.48833333333333334,0.6458333333333334,0.556,0.4927835051546392,0.18888888888888888,0.5916666666666667,0.6884057971014492,0.1509990173599738,0.12066246056782334,0.19416243654822335
2016-10-07 16:30:00,0.22876949740034663,0.49842271293375395,0.42526071842410196,0.5581395348837209,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.6340425531914894,0.6181818181818182,0.7787481804949054,0.4191666666666667,0.5597222222222222,0.486,0.4865979381443299,0.17555555555555555,0.5233333333333333,0.6289855072463768,0.1509990173599738,0.09779179810725552,0.16243654822335024
2016-10-08 08:57:00,0.12998266897746968,0.3470031545741325,0.11239860950173812,0.23772609819121446,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.12978723404255318,0.14545454545454545,0.5822416302765647,0.12416666666666666,0.34444444444444444,0.256,0.44742268041237115,0.10666666666666667,0.2633333333333333,0.13478260869565217,0.1509990173599738,0.044952681388012616,0.048223350253807105
2016-10-08 09:30:00,0.18024263431542462,0.38170347003154576,0.1564310544611819,0.330749354005168,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.1276595744680851,0.1409090909090909,0.6128093158660844,0.1475,0.3861111111111111,0.256,0.44123711340206184,0.13111111111111112,0.2733333333333333,0.1318840579710145,0.1509990173599738,0.0528391167192429,0.0583756345177665
2016-10-08 10:04:00,0.2738301559792028,0.4353312302839117,0.21784472769409038,0.4392764857881137,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.13404255319148936,0.14545454545454545,0.6273653566229985,0.18916666666666668,0.4236111111111111,0.256,0.44536082474226807,0.16444444444444445,0.2866666666666667,0.13768115942028986,0.1509990173599738,0.06782334384858044,0.08121827411167512
2016-10-08 10:30:00,0.3310225303292894,0.4794952681388013,0.25028968713789107,0.5116279069767442,0.30198019801980197,0.07370184254606366,0.0800942285041225,0.16170212765957448,0.14545454545454545,0.6433770014556041,0.21833333333333332,0.44722222222222224,0.256,0.43711340206185567,0.17333333333333334,0.30333333333333334,0.1565217391304348,0.1509990173599738,0.08280757097791798,0.10532994923857868
